IMAGE_ID,LABEL,FONT_ID,WIDTH,HEIGHT
372.jpg,Twenty Six Crore Seventy Three Lakh,1.ttf,1400,150
373.jpg,Eighty One Crore Thirty Seven Lakh,1.ttf,1360,150
374.jpg,Ninety Six Thousand Nine Hundred and Five,2.ttf,1640,150
375.jpg,Forty Crore Fifty Three Lakh,1.ttf,1120,150
376.jpg,Four Thousand Five Hundred and Ninety Seven,2.ttf,1720,150
377.jpg,Fifty Three Thousand Four Hundred and Forty Five,3.ttf,1920,150
378.jpg,Thirty Thousand Nine Hundred and Eleven,0.ttf,1560,150
379.jpg,Forty Two Thousand Six Hundred and Seventy Nine,2.ttf,1880,150
380.jpg,Twenty One Thousand Nine Hundred and Sixty Eight,2.ttf,1920,150
381.jpg,Fifty Three Crore Eighty Six Lakh,1.ttf,1320,150
382.jpg,Forty Four Crore Seventy Four Lakh,1.ttf,1360,150
383.jpg,Ninety One Crore Seventy Five Lakh,2.ttf,1360,150
384.jpg,Thirty One Crore Thirty Eight Lakh,1.ttf,1360,150
385.jpg,Five Crore Thirty Five Lakh,0.ttf,1080,150
386.jpg,Ninety Eight Crore Thirty Three Lakh,2.ttf,1440,150
387.jpg,Thirteen Thousand Four Hundred and Sixteen,3.ttf,1680,150
388.jpg,Fifty Thousand Three Hundred and Forty Seven,0.ttf,1760,150
389.jpg,Seventy Three Thousand Seven Hundred and Thirty Seven,3.ttf,2120,150
390.jpg,Twenty Seven Crore Eighty Four Lakh,1.ttf,1400,150
391.jpg,Thirty Three Crore Sixty Four Lakh,1.ttf,1360,150
392.jpg,Eighty Eight Crore Forty Five Lakh,3.ttf,1360,150
393.jpg,Eighty Nine Crore Thirty Four Lakh,3.ttf,1360,150
394.jpg,Seventy Seven Crore Seven Lakh,0.ttf,1200,150
395.jpg,Eleven Thousand Seven Hundred and One,0.ttf,1480,150
396.jpg,Ninety Four Crore Eighty Five Lakh,0.ttf,1360,150
397.jpg,Seven Crore Sixty Seven Lakh,1.ttf,1120,150
398.jpg,Ninety Five Crore Ninety Lakh,2.ttf,1160,150
399.jpg,Twenty Five Thousand Seven Hundred and Thirteen,3.ttf,1880,150
400.jpg,One Crore Ten Lakh,1.ttf,720,150
401.jpg,Seventy Nine Crore Fifteen Lakh,0.ttf,1240,150
402.jpg,Seventy Five Thousand Eight Hundred and Forty Four,0.ttf,2000,150
403.jpg,Sixty One Thousand One Hundred and Eighty,0.ttf,1640,150
404.jpg,Eighty Two Thousand Six Hundred and Sixty,2.ttf,1640,150
405.jpg,Ninety Five Thousand Six Hundred and Eighty Five,3.ttf,1920,150
406.jpg,Three Crore Thirty Eight Lakh,2.ttf,1160,150
407.jpg,Twenty Eight Crore One Lakh,0.ttf,1080,150
408.jpg,Fifty Eight Thousand Six Hundred and Fifty Two,2.ttf,1840,150
409.jpg,Eighty Three Thousand Four Hundred and Seventy Nine,2.ttf,2040,150
410.jpg,Thirty Five Crore Forty Eight Lakh,1.ttf,1360,150
411.jpg,Nine Crore Fifty Four Lakh,3.ttf,1040,150
412.jpg,Fifty Four Crore Fifty Six Lakh,0.ttf,1240,150
413.jpg,Eighty Crore Fifty Seven Lakh,3.ttf,1160,150
414.jpg,Sixty Nine Crore Sixty Lakh,0.ttf,1080,150
415.jpg,Eighty Two Crore Seventy Six Lakh,0.ttf,1320,150
416.jpg,Four Hundred and Five,1.ttf,840,150
417.jpg,Seventy Four Crore Four Lakh,1.ttf,1120,150
418.jpg,Ninety Nine Crore Seventy Four Lakh,2.ttf,1400,150
419.jpg,Forty Four Thousand Three Hundred and Twenty Six,3.ttf,1920,150
420.jpg,Eighty Six Crore Seventy Lakh,1.ttf,1160,150
421.jpg,Seventy Thousand and Sixty Nine,2.ttf,1240,150
422.jpg,Eighty Two Thousand Nine Hundred and Thirteen,2.ttf,1800,150
423.jpg,Fifty Three Thousand Five Hundred and Ninety Eight,0.ttf,2000,150
424.jpg,Thirty Seven Thousand Three Hundred and Thirty Nine,2.ttf,2040,150
425.jpg,Twenty Nine Thousand One Hundred and Fifty,0.ttf,1680,150
426.jpg,Nineteen Crore Sixty Eight Lakh,3.ttf,1240,150
427.jpg,Sixty Five Crore Nineteen Lakh,1.ttf,1200,150
428.jpg,Eighty One Crore Fifty One Lakh,2.ttf,1240,150
429.jpg,Twenty Two Thousand Two Hundred and Fifty Eight,2.ttf,1880,150
430.jpg,Fifty Nine Thousand Two Hundred and Thirty One,3.ttf,1840,150
431.jpg,Seventy Four Thousand Two Hundred and Ninety,0.ttf,1760,150
432.jpg,Ninety Crore Ninety Seven Lakh,2.ttf,1200,150
433.jpg,Forty Nine Thousand One Hundred and Sixteen,0.ttf,1720,150
434.jpg,Forty Two Crore Thirty Three Lakh,0.ttf,1320,150
435.jpg,Seventy Crore Nineteen Lakh,2.ttf,1080,150
436.jpg,Forty Six Thousand Two Hundred and Seventy Nine,1.ttf,1880,150
437.jpg,Twenty Nine Thousand and Ninety Eight,0.ttf,1480,150
438.jpg,Forty Five Crore Ninety Two Lakh,1.ttf,1280,150
439.jpg,Ninety Eight Crore Fifty Lakh,3.ttf,1160,150
440.jpg,Sixty Nine Thousand Eight Hundred and Twenty One,1.ttf,1920,150
441.jpg,Two Crore Forty Eight Lakh,1.ttf,1040,150
442.jpg,Fifty Five Thousand Seven Hundred and Eighty One,3.ttf,1920,150
443.jpg,Sixty Two Crore Seventy Six Lakh,2.ttf,1280,150
444.jpg,Ten Crore Eighty Five Lakh,1.ttf,1040,150
445.jpg,Ninety Five Thousand Eight Hundred and Twenty Three,0.ttf,2040,150
446.jpg,Seventy Six Crore Eighty Four Lakh,0.ttf,1360,150
447.jpg,Sixty Crore Thirty Six Lakh,0.ttf,1080,150
448.jpg,Thirty Five Crore Ninety Nine Lakh,0.ttf,1360,150
449.jpg,Sixty Five Thousand Three Hundred and Forty Six,3.ttf,1880,150
450.jpg,Thirty Nine Thousand One Hundred and Forty Five,1.ttf,1880,150
451.jpg,Eighty Seven Thousand Seven Hundred and Eighty Eight,3.ttf,2080,150
452.jpg,Fifty Thousand Seven Hundred and Eighty Four,1.ttf,1760,150
453.jpg,Seventeen Crore Twenty Two Lakh,3.ttf,1240,150
454.jpg,Fifty Four Crore Eighty One Lakh,0.ttf,1280,150
455.jpg,Fifty Eight Crore Twenty Eight Lakh,0.ttf,1400,150
456.jpg,Twenty Three Crore Twenty Five Lakh,0.ttf,1400,150
457.jpg,Fourteen Crore Twenty Six Lakh,2.ttf,1200,150
458.jpg,Sixty Nine Crore Forty Eight Lakh,0.ttf,1320,150
459.jpg,Fifty Three Crore Thirty Five Lakh,2.ttf,1360,150
460.jpg,Forty Eight Crore Thirty Two Lakh,1.ttf,1320,150
461.jpg,Fifty Seven Crore Forty Two Lakh,3.ttf,1280,150
462.jpg,Three Crore Thirty Nine Lakh,3.ttf,1120,150
463.jpg,Eighty Two Crore Six Lakh,1.ttf,1000,150
464.jpg,Eighty Nine Crore Seventy Six Lakh,3.ttf,1360,150
465.jpg,Seven Thousand and Fifty Six,2.ttf,1120,150
466.jpg,Seventy Eight Crore Seventy Six Lakh,3.ttf,1440,150
467.jpg,Seventeen Crore Seventy Eight Lakh,1.ttf,1360,150
468.jpg,Ninety One Thousand Two Hundred and Seventy,3.ttf,1720,150
469.jpg,Fifty One Thousand Five Hundred and Ninety Nine,0.ttf,1880,150
470.jpg,Twelve Crore Seventy Six Lakh,3.ttf,1160,150
471.jpg,Eight Crore Seventeen Lakh,3.ttf,1040,150
472.jpg,Ninety Five Thousand Seven Hundred and Fourteen,2.ttf,1880,150
473.jpg,Ninety Nine Thousand Four Hundred and Seventy Nine,2.ttf,2000,150
474.jpg,Forty Seven Crore Forty Nine Lakh,2.ttf,1320,150
475.jpg,One Thousand Five Hundred and Fifty Seven,3.ttf,1640,150
476.jpg,Ninety Six Thousand Two Hundred and Thirteen,3.ttf,1760,150
477.jpg,Ten Thousand Seven Hundred,1.ttf,1040,150
478.jpg,Forty Nine Crore Thirty Four Lakh,0.ttf,1320,150
479.jpg,Sixty Two Thousand Five Hundred and Sixty,3.ttf,1640,150
480.jpg,Forty Five Thousand Six Hundred and Seventy Four,2.ttf,1920,150
481.jpg,Thirty Nine Thousand Four Hundred and Sixty One,3.ttf,1880,150
482.jpg,Thirty Eight Crore Eighty Nine Lakh,3.ttf,1400,150
483.jpg,Forty Crore Fifty Six Lakh,2.ttf,1040,150
484.jpg,Forty Four Thousand One Hundred and Four,3.ttf,1600,150
485.jpg,Sixty One Thousand Eight Hundred and Seven,2.ttf,1680,150
486.jpg,Twenty Six Crore Fifty Three Lakh,1.ttf,1320,150
487.jpg,Forty One Thousand Four Hundred and Sixty One,1.ttf,1800,150
488.jpg,Thirty One Crore Fifty Four Lakh,3.ttf,1280,150
489.jpg,Eight Crore Fifty Lakh,1.ttf,880,150
490.jpg,Seventy Seven Thousand Three Hundred and Eighty Seven,3.ttf,2120,150
491.jpg,Eight Thousand Six Hundred and One,0.ttf,1360,150
492.jpg,Forty Thousand Eight Hundred and Nine,2.ttf,1480,150
493.jpg,Twenty Two Crore Twenty One Lakh,0.ttf,1280,150
494.jpg,Forty Crore Sixty Lakh,1.ttf,880,150
495.jpg,Eighty Thousand Five Hundred and Fifteen,2.ttf,1600,150
496.jpg,Eighty One Crore,3.ttf,640,150
497.jpg,Twenty Five Thousand Three Hundred and Eighty Five,0.ttf,2000,150
498.jpg,Forty Seven Thousand and Thirty,3.ttf,1240,150
499.jpg,Thirty Four Crore Fifty Eight Lakh,2.ttf,1360,150
500.jpg,Fifteen Thousand Two Hundred and Sixty Eight,0.ttf,1760,150
501.jpg,Fifteen Thousand Seven Hundred and Eighty Five,1.ttf,1840,150
502.jpg,Forty Two Crore,1.ttf,600,150
503.jpg,Eight Hundred and Thirty Seven,3.ttf,1200,150
504.jpg,Thirty Crore Eighty Nine Lakh,0.ttf,1160,150
505.jpg,Six Crore Sixty Lakh,2.ttf,800,150
506.jpg,Sixty Two Thousand Nine Hundred and Fifty Three,3.ttf,1880,150
507.jpg,Eighty Nine Crore Three Lakh,3.ttf,1120,150
508.jpg,Sixty Six Crore Sixty Nine Lakh,0.ttf,1240,150
509.jpg,Ninety Five Thousand Six Hundred and Ninety Four,1.ttf,1920,150
510.jpg,Fifty Three Crore Twenty Six Lakh,2.ttf,1320,150
511.jpg,Twenty Six Crore Fourteen Lakh,3.ttf,1200,150
512.jpg,Four Hundred and Ninety Seven,2.ttf,1160,150
513.jpg,Twenty Three Crore Eighty One Lakh,1.ttf,1360,150
514.jpg,Thirty Crore Seventy Nine Lakh,1.ttf,1200,150
515.jpg,Sixty Thousand Seven Hundred and Eighty,3.ttf,1560,150
516.jpg,Two Crore Twenty Nine Lakh,0.ttf,1040,150
517.jpg,Seventy Three Thousand Nine Hundred and Twenty Two,0.ttf,2000,150
518.jpg,Seven Crore Ninety Two Lakh,0.ttf,1080,150
519.jpg,Twenty Lakh,0.ttf,440,150
520.jpg,Forty Five Crore Fifty Eight Lakh,3.ttf,1320,150
521.jpg,Forty One Crore,3.ttf,600,150
522.jpg,Eighty Seven Thousand Seven Hundred and Sixty Four,3.ttf,2000,150
523.jpg,Twenty One Thousand and Twenty Eight,3.ttf,1440,150
524.jpg,Thirty Six Thousand and Eighty Six,2.ttf,1360,150
525.jpg,Eighty Eight Crore Seventy Nine Lakh,1.ttf,1440,150
526.jpg,Ninety Seven Thousand Two Hundred and Eight,3.ttf,1720,150
527.jpg,Sixty Six Thousand Eight Hundred and Thirteen,3.ttf,1800,150
528.jpg,Forty Nine Crore Six Lakh,0.ttf,1000,150
529.jpg,Two Thousand Eight Hundred and Forty Four,0.ttf,1640,150
530.jpg,Eighty Three Thousand and Fourteen,0.ttf,1360,150
531.jpg,Seventy Eight Crore Three Lakh,3.ttf,1200,150
532.jpg,Fifty Seven Thousand Eight Hundred and Seventy Nine,1.ttf,2040,150
533.jpg,Ninety Six Thousand Eight Hundred and Twenty Three,1.ttf,2000,150
534.jpg,Twenty Six Crore Ninety Seven Lakh,1.ttf,1360,150
535.jpg,Ninety Seven Thousand Nine Hundred and Twenty Two,1.ttf,1960,150
536.jpg,Forty Two Thousand Four Hundred and Fifty Three,0.ttf,1880,150
537.jpg,Forty Crore Ten Lakh,3.ttf,800,150
538.jpg,Six Thousand Three Hundred and Ninety Nine,3.ttf,1680,150
539.jpg,Thirty One Crore Seventeen Lakh,0.ttf,1240,150
540.jpg,Eighty Eight Thousand One Hundred and Ninety Five,2.ttf,1960,150
541.jpg,Sixty Thousand Six Hundred and Forty Eight,3.ttf,1680,150
542.jpg,Thirty Four Thousand Eight Hundred and Eight,3.ttf,1760,150
543.jpg,Eighty Three Crore Seventy Lakh,0.ttf,1240,150
544.jpg,Sixty Seven Crore Thirteen Lakh,2.ttf,1240,150
545.jpg,Ninety Five Crore Forty Lakh,0.ttf,1120,150
546.jpg,Eighteen Crore Fifteen Lakh,1.ttf,1080,150
547.jpg,Seventy Nine Thousand Six Hundred and Eighty Three,0.ttf,2000,150
548.jpg,Seventy Two Thousand Three Hundred and Ninety Eight,0.ttf,2040,150
549.jpg,Eighty Five Crore Twenty Nine Lakh,1.ttf,1360,150
550.jpg,Nineteen Crore Fifty Lakh,1.ttf,1000,150
551.jpg,Fifteen Crore Seventy Lakh,1.ttf,1040,150
552.jpg,Forty Nine Thousand One Hundred and Ninety,1.ttf,1680,150
553.jpg,Seventeen Crore Seventy Six Lakh,3.ttf,1280,150
554.jpg,Ninety Two Thousand Two Hundred and Fifty Nine,0.ttf,1840,150
555.jpg,Twenty Three Thousand Nine Hundred and Eight,2.ttf,1760,150
556.jpg,Ninety Eight Thousand Six Hundred and Forty Nine,3.ttf,1920,150
557.jpg,Seventy Five Crore Seventy Six Lakh,0.ttf,1400,150
558.jpg,Sixty Two Thousand Three Hundred and Nineteen,3.ttf,1800,150
559.jpg,Five Crore Eight Lakh,0.ttf,840,150
560.jpg,Seventy Two Crore Fifty One Lakh,2.ttf,1280,150
561.jpg,Fifty Five Thousand Two Hundred and Fifty Nine,1.ttf,1840,150
562.jpg,Ten Crore Fifty Lakh,1.ttf,800,150
563.jpg,Thirty Four Thousand Four Hundred,0.ttf,1320,150
564.jpg,Thirty Two Thousand and Seventy,0.ttf,1240,150
565.jpg,Eighty Three Thousand One Hundred and Seventy,2.ttf,1800,150
566.jpg,One Crore Seventeen Lakh,2.ttf,960,150
567.jpg,Fifty Eight Thousand One Hundred and Thirty One,2.ttf,1880,150
568.jpg,Ninety Nine Crore Forty Six Lakh,2.ttf,1280,150
569.jpg,Fifty Four Thousand Seven Hundred and Twenty Six,2.ttf,1920,150
570.jpg,Twenty Six Thousand Two Hundred and Forty Eight,0.ttf,1880,150
571.jpg,Seventy Crore Thirty Three Lakh,0.ttf,1240,150
572.jpg,Eighteen Thousand and Forty,1.ttf,1080,150
573.jpg,Seventeen Thousand Two Hundred and Sixty Nine,3.ttf,1800,150
574.jpg,Forty Six Crore Thirty Eight Lakh,3.ttf,1320,150
575.jpg,Thirty Seven Thousand One Hundred and Sixty Four,1.ttf,1920,150
576.jpg,Eight Thousand Three Hundred and Sixty Three,0.ttf,1760,150
577.jpg,Fourteen Thousand One Hundred and Eighty Four,1.ttf,1800,150
578.jpg,Ninety Thousand and Eighty Eight,3.ttf,1280,150
579.jpg,Ninety Crore Eighty One Lakh,0.ttf,1120,150
580.jpg,Sixty One Crore Thirty Five Lakh,0.ttf,1280,150
581.jpg,Twenty One Crore Eighty Seven Lakh,1.ttf,1360,150
582.jpg,Ninety Three Thousand Two Hundred and Twenty Seven,0.ttf,2000,150
583.jpg,Sixty Nine Thousand Four Hundred and Thirteen,0.ttf,1800,150
584.jpg,Fifty Six Crore Fifteen Lakh,0.ttf,1120,150
585.jpg,Thirty Nine Thousand Four Hundred and Fifty One,3.ttf,1880,150
586.jpg,Ninety Nine Thousand Three Hundred and Sixteen,0.ttf,1840,150
587.jpg,Twenty Nine Crore Seventy Two Lakh,0.ttf,1360,150
588.jpg,Thirty Eight Thousand Five Hundred and Fifty Three,2.ttf,2000,150
589.jpg,Thirty One Thousand Three Hundred and Fifty Four,3.ttf,1920,150
590.jpg,Seventeen Crore Thirty Seven Lakh,1.ttf,1320,150
591.jpg,Fourteen Thousand One Hundred and Fifty One,0.ttf,1720,150
592.jpg,Seventy Two Crore Thirty One Lakh,3.ttf,1320,150
593.jpg,Sixty Two Thousand Four Hundred and Forty Eight,1.ttf,1880,150
594.jpg,Fifty Nine Crore Seventy Nine Lakh,1.ttf,1360,150
595.jpg,Ninety Eight Thousand Five Hundred and Seventy Nine,2.ttf,2040,150
596.jpg,Thirty Seven Thousand Nine Hundred and Ninety Five,2.ttf,2000,150
597.jpg,Ninety One Thousand Nine Hundred and Sixty Three,3.ttf,1920,150
598.jpg,Forty Thousand Eight Hundred and Thirty Seven,2.ttf,1800,150
599.jpg,Eighty Two Crore Twenty One Lakh,0.ttf,1280,150
600.jpg,Nine Thousand One Hundred and Three,2.ttf,1400,150
601.jpg,Seventy Three Crore Eighty Five Lakh,2.ttf,1440,150
602.jpg,Thirty Nine Crore Eighty Eight Lakh,2.ttf,1400,150
603.jpg,Ninety Eight Thousand One Hundred and Twenty One,1.ttf,1920,150
604.jpg,Fifty One Crore Sixty Eight Lakh,0.ttf,1280,150
605.jpg,Three Crore Seventy One Lakh,3.ttf,1120,150
606.jpg,Sixty One Lakh,2.ttf,560,150
607.jpg,Eighty Nine Thousand Four Hundred and Eighteen,0.ttf,1840,150
608.jpg,Ninety One Crore Sixty Three Lakh,0.ttf,1320,150
609.jpg,Forty One Crore Twenty Two Lakh,0.ttf,1240,150
610.jpg,Twenty Nine Thousand Five Hundred and Eighty Two,3.ttf,1920,150
611.jpg,Fifty Seven Crore Thirty Six Lakh,3.ttf,1320,150
612.jpg,Eleven Crore Seventy Five Lakh,0.ttf,1200,150
613.jpg,Eighty Nine Crore Fifty Nine Lakh,3.ttf,1320,150
614.jpg,Fifteen Thousand Eight Hundred and Fifty Five,2.ttf,1800,150
615.jpg,Twenty One Thousand One Hundred and Eighty Nine,3.ttf,1880,150
616.jpg,Three Thousand Three Hundred and Thirteen,2.ttf,1640,150
617.jpg,Thirty Crore Seventy Three Lakh,1.ttf,1240,150
618.jpg,Thirty Seven Crore Fifty Two Lakh,0.ttf,1320,150
619.jpg,Seventy Nine Crore Twenty Lakh,1.ttf,1200,150
620.jpg,Twenty Two Crore Ninety Four Lakh,2.ttf,1320,150
621.jpg,Eighty Eight Thousand Six Hundred and Forty Four,1.ttf,1920,150
622.jpg,Ninety One Thousand Five Hundred and Twelve,3.ttf,1720,150
623.jpg,Four Thousand Eight Hundred and Fifty Nine,2.ttf,1680,150
624.jpg,Seventeen Crore Twenty Three Lakh,2.ttf,1320,150
625.jpg,Fifty Eight Thousand Five Hundred and Sixty Eight,0.ttf,1960,150
626.jpg,Thirteen Thousand Eight Hundred and Thirty Seven,3.ttf,1920,150
627.jpg,Twenty Five Thousand and Seventy Three,1.ttf,1520,150
628.jpg,Six Crore Eighty Four Lakh,0.ttf,1040,150
629.jpg,Nine Crore Ninety Six Lakh,3.ttf,1040,150
630.jpg,Thirty Thousand Three Hundred and Forty One,0.ttf,1720,150
631.jpg,Eighty Crore Twenty Two Lakh,1.ttf,1120,150
632.jpg,Sixty Two Thousand Six Hundred and Seventy Four,1.ttf,1880,150
633.jpg,Fifteen Thousand Two Hundred and Four,1.ttf,1480,150
634.jpg,Twenty Seven Crore Sixty Eight Lakh,2.ttf,1400,150
635.jpg,Seventy Five Thousand Four Hundred and Ninety Three,0.ttf,2040,150
636.jpg,Eighty One Thousand Two Hundred and Seventy Six,1.ttf,1880,150
637.jpg,Forty Nine Crore Sixty Three Lakh,1.ttf,1320,150
638.jpg,Seventy Two Crore Ninety Four Lakh,3.ttf,1360,150
639.jpg,Ninety One Crore Forty Two Lakh,0.ttf,1240,150
640.jpg,Ninety Thousand Two Hundred and Sixty Six,2.ttf,1640,150
641.jpg,Fifty Five Thousand Two Hundred and Forty Six,1.ttf,1800,150
642.jpg,Fifty Five Thousand Nine Hundred and Twenty Eight,3.ttf,1960,150
643.jpg,Eighty Four Thousand Four Hundred and Ninety Six,2.ttf,1920,150
644.jpg,Thirty Four Crore Nineteen Lakh,3.ttf,1240,150
645.jpg,Sixty Crore Forty Six Lakh,0.ttf,1040,150
646.jpg,Ninety Nine Thousand and Ninety Eight,3.ttf,1480,150
647.jpg,Eighty Four Thousand and Fifty One,2.ttf,1360,150
648.jpg,Ninety Crore Twelve Lakh,3.ttf,960,150
649.jpg,Forty One Crore Sixty Four Lakh,0.ttf,1240,150
650.jpg,Sixty Crore Seventy Nine Lakh,0.ttf,1160,150
651.jpg,Twelve Thousand Nine Hundred and Sixty,1.ttf,1520,150
652.jpg,Eight Thousand Eight Hundred and Eighty One,1.ttf,1720,150
653.jpg,Ninety Seven Crore Twenty Five Lakh,2.ttf,1400,150
654.jpg,Twenty Eight Thousand and Eighty Seven,2.ttf,1520,150
655.jpg,Ten Thousand Two Hundred and Fifty,1.ttf,1360,150
656.jpg,Thirty Eight Thousand Eight Hundred and Twenty Two,1.ttf,2000,150
657.jpg,Four Thousand Two Hundred and Eighty Three,0.ttf,1680,150
658.jpg,Sixty Two Crore Forty Six Lakh,0.ttf,1200,150
659.jpg,Eighty Four Thousand Three Hundred and Seventy Five,0.ttf,2040,150
660.jpg,Five Thousand Nine Hundred and Twenty Seven,1.ttf,1720,150
661.jpg,Seventy Two Crore Thirty Lakh,1.ttf,1160,150
662.jpg,Seventy Four Thousand Four Hundred and Sixteen,2.ttf,1840,150
663.jpg,Seventy Five Thousand Nine Hundred and Eighteen,0.ttf,1880,150
664.jpg,Forty Crore Nine Lakh,1.ttf,840,150
665.jpg,Eighty Two Thousand Five Hundred and Eighty Three,1.ttf,1960,150
666.jpg,Seventy Seven Thousand Six Hundred and Seven,3.ttf,1760,150
667.jpg,Twenty Three Crore Twenty Lakh,0.ttf,1200,150
668.jpg,Six Crore Thirty Three Lakh,0.ttf,1080,150
669.jpg,Thirty Crore Twenty Three Lakh,1.ttf,1200,150
670.jpg,Eighty Two Thousand Three Hundred and Twenty Nine,3.ttf,1960,150
671.jpg,Thirty Thousand Two Hundred and Sixteen,2.ttf,1560,150
672.jpg,Thirty Nine Thousand Five Hundred and Sixty One,0.ttf,1880,150
673.jpg,Ninety Eight Crore Thirty Seven Lakh,2.ttf,1440,150
674.jpg,Eighty Two Crore Sixty Six Lakh,3.ttf,1240,150
675.jpg,Three Thousand Eight Hundred and Forty Four,2.ttf,1720,150
676.jpg,Eighty Eight Thousand Seven Hundred and Thirty Four,1.ttf,2040,150
677.jpg,Fifty Five Thousand Three Hundred and Seventy Seven,0.ttf,2040,150
678.jpg,Seventy Eight Thousand Three Hundred and Forty Four,0.ttf,2040,150
679.jpg,Seventy Seven Crore Twenty Eight Lakh,1.ttf,1480,150
680.jpg,Seventy One Thousand Two Hundred and Fifty Six,0.ttf,1840,150
681.jpg,One Thousand Nine Hundred and Seventy Two,1.ttf,1640,150
682.jpg,Seventy Three Thousand Six Hundred and Twenty Seven,2.ttf,2040,150
683.jpg,Seventy Four Thousand Three Hundred and Four,0.ttf,1760,150
684.jpg,Seventy Four Thousand Two Hundred and Seventy Five,0.ttf,2000,150
685.jpg,Thirty One Crore Fifty Two Lakh,1.ttf,1240,150
686.jpg,Seventy Six Thousand and Eight,0.ttf,1200,150
687.jpg,Ninety Four Crore Twenty Seven Lakh,0.ttf,1400,150
688.jpg,Thirty Five Thousand Four Hundred and Ninety Two,2.ttf,1920,150
689.jpg,Forty Three Thousand Six Hundred and Nine,3.ttf,1640,150
690.jpg,Forty Four Thousand Eight Hundred and Fifty,1.ttf,1720,150
691.jpg,Fifty Nine Thousand Two Hundred and Fifty Seven,1.ttf,1880,150
692.jpg,Ninety Three Thousand Five Hundred and Ninety Six,2.ttf,1960,150
693.jpg,Twenty Five Crore Sixty Eight Lakh,2.ttf,1360,150
694.jpg,Sixty Eight Thousand Eight Hundred and Forty Nine,0.ttf,1960,150
695.jpg,Ninety Two Crore Six Lakh,0.ttf,1000,150
696.jpg,Eighty One Thousand One Hundred and Fifty Three,2.ttf,1880,150
697.jpg,Twenty One Thousand One Hundred and Ninety,2.ttf,1680,150
698.jpg,Ninety Three Thousand Six Hundred and Fifty,2.ttf,1720,150
699.jpg,Ten Thousand Three Hundred and Twenty Four,3.ttf,1680,150
700.jpg,Ninety Five Crore Forty Five Lakh,0.ttf,1320,150
701.jpg,Two Crore Six Lakh,3.ttf,720,150
702.jpg,Eighty Six Thousand Five Hundred and Fifty Six,2.ttf,1840,150
703.jpg,Thirty Four Crore Fifty Seven Lakh,3.ttf,1360,150
704.jpg,Twenty Six Crore Sixty Three Lakh,3.ttf,1320,150
705.jpg,Fifty Six Thousand,2.ttf,720,150
706.jpg,Twelve Crore Twenty Six Lakh,2.ttf,1120,150
707.jpg,Seventy One Crore Six Lakh,0.ttf,1040,150
708.jpg,Ninety Seven Thousand Seven Hundred and Seventy,0.ttf,1880,150
709.jpg,Four Thousand Nine Hundred and Forty,1.ttf,1440,150
710.jpg,Sixty Three Thousand Five Hundred and Two,1.ttf,1640,150
711.jpg,Fourteen Crore Sixty Seven Lakh,2.ttf,1240,150
712.jpg,Nineteen Thousand Eight Hundred and Ninety One,3.ttf,1840,150
713.jpg,Eighty Four Thousand Three Hundred and Thirty Three,1.ttf,2040,150
714.jpg,Fifty Three Crore Two Lakh,0.ttf,1040,150
715.jpg,Nineteen Crore Forty Seven Lakh,2.ttf,1240,150
716.jpg,Forty Eight Crore Thirty Lakh,0.ttf,1160,150
717.jpg,Eighty Seven Crore Ninety Four Lakh,2.ttf,1400,150
718.jpg,Thirty Seven Crore Twenty Nine Lakh,0.ttf,1400,150
719.jpg,Eighteen Thousand and Seventy Six,1.ttf,1320,150
720.jpg,Twelve Crore Fifty Lakh,2.ttf,920,150
721.jpg,Fifty Crore Fifty Five Lakh,3.ttf,1080,150
722.jpg,Ninety Two Thousand Six Hundred and Thirty Seven,3.ttf,1920,150
723.jpg,Thirty Five Crore Forty Four Lakh,0.ttf,1320,150
724.jpg,Ninety One Thousand Nine Hundred and Seventy Three,0.ttf,2000,150
725.jpg,Ten Thousand Seven Hundred and Thirteen,2.ttf,1560,150
726.jpg,Nine Crore Two Lakh,1.ttf,760,150
727.jpg,Three Thousand Four Hundred and Eleven,1.ttf,1520,150
728.jpg,Forty Four Crore Eighty Six Lakh,0.ttf,1280,150
729.jpg,Sixty Six Thousand Eight Hundred and Eighteen,1.ttf,1800,150
730.jpg,Nine Thousand and Ninety One,0.ttf,1120,150
731.jpg,Seventy Four Crore Fifty Seven Lakh,1.ttf,1400,150
732.jpg,Fifty Two Crore Twenty Four Lakh,2.ttf,1280,150
733.jpg,Eighty Four Crore Seventy Four Lakh,3.ttf,1400,150
734.jpg,Fifty Six Crore Fifteen Lakh,2.ttf,1120,150
735.jpg,Fifteen Thousand Four Hundred and Forty Five,1.ttf,1760,150
736.jpg,Sixty One Crore Twenty Two Lakh,0.ttf,1240,150
737.jpg,Fifty Five Thousand One Hundred and Thirty Two,0.ttf,1840,150
738.jpg,Forty Nine Thousand Eight Hundred and Seventy Seven,3.ttf,2040,150
739.jpg,Forty Nine Crore Nineteen Lakh,0.ttf,1200,150
